iter	Passed	Remaining
1661	59738	299698
1662	59771	299650
1663	59802	299588
1664	59835	299535
1665	59868	299487
1666	59902	299440
1667	59934	299384
1668	59966	299328
1669	59997	299269
1670	60031	299222
1671	60060	299151
1672	60091	299094
1673	60124	299039
1674	60156	298986
1675	60190	298941
1676	60235	298951
1677	60268	298902
1678	60303	298859
1679	60453	299387
1680	60487	299342
1681	60522	299304
1682	60558	299266
1683	60594	299231
1684	60630	299196
1685	60666	299159
1686	60702	299123
1687	60736	299074
1688	60766	299012
1689	60805	298988
1690	60847	298986
1691	60883	298950
1692	60920	298915
1693	60957	298885
1694	60992	298842
1695	61025	298796
1696	61060	298751
1697	61090	298686
1698	61123	298638
1699	61156	298588
1700	61197	298576
1701	61233	298541
1702	61268	298501
1703	61302	298451
1704	61335	298405
1705	61368	298351
1706	61400	298296
1707	61437	298265
1708	61634	299010
1709	61678	299014
1710	61715	298982
1711	61745	298918
1712	61776	298857
1713	61806	298793
1714	61838	298737
1715	61872	298689
1716	61901	298621
1717	61935	298575
1718	61970	298534
1719	62003	298484
1720	62036	298432
1721	62073	298397
1722	62105	298345
1723	62141	298307
1724	62174	298259
1725	62209	298218
1726	62245	298178
1727	62296	298216
1728	62329	298162
1729	62360	298105
1730	62394	298058
1731	62428	298014
1732	62469	298002
1733	62510	297985
1734	62542	297933
1735	62576	297889
1736	62608	297832
1737	62751	298302
1738	62787	298269
1739	62824	298235
1740	62860	298199
1741	62897	298167
1742	62931	298123
1743	62966	298078
1744	63000	298035
1745	63040	298015
1746	63080	297996
1747	63116	297963
1748	63161	297969
1749	63197	297930
1750	63233	297892
1751	63293	297970
1752	63328	297928
1753	63359	297871
1754	63390	297809
1755	63420	297745
1756	63456	297708
1757	63486	297640
1758	63520	297594
1759	63552	297541
1760	63594	297530
1761	63625	297473
1762	63657	297417
1763	63708	297451
1764	63745	297419
1765	63898	297926
1766	63936	297898
1767	63974	297873
1768	64007	297819
1769	64040	297769
1770	64076	297734
1771	64110	297685
1772	64143	297633
1773	64176	297585
1774	64208	297528
1775	64256	297547
1776	64304	297568
1777	64340	297528
1778	64379	297507
1779	64418	297482
1780	64457	297458
1781	64489	297403
1782	64520	297342
1783	64561	297329
1784	64591	297266
1785	64621	297200
1786	64653	297144
1787	64684	297084
1788	64715	297025
1789	64747	296969
1790	64780	296917
1791	64809	296850
1792	64840	296788
1793	64870	296726
1794	65062	297404
1795	65102	297381
1796	65136	297336
1797	65169	297284
1798	65204	297244
1799	65239	297202
1800	65272	297151
1801	65306	297106
1802	65339	297054
1803	65376	297022
1804	65415	296996
1805	65450	296955
1806	65484	296911
1807	65520	296870
1808	65555	296829
1809	65591	296790
1810	65627	296753
1811	65668	296739
1812	65703	296699
1813	65739	296659
1814	65770	296599
1815	65802	296546
1816	65836	296500
1817	65868	296445
1818	65899	296386
1819	65936	296350
1820	65971	296308
1821	66001	296246
1822	66031	296180
1823	66175	296626
1824	66208	296579
1825	66259	296606
1826	66295	296569
1827	66329	296523
1828	66362	296473
1829	66394	296417
1830	66427	296365
1831	66457	296299
1832	66492	296258
1833	66526	296213
1834	66557	296155
1835	66591	296108
1836	66629	296079
1837	66667	296048
1838	66707	296028
1839	66739	295973
1840	66767	295904
1841	66799	295846
1842	66827	295772
1843	66858	295713
1844	66888	295649
1845	66917	295583
1846	66949	295526
1847	66980	295468
1848	67010	295404
1849	67042	295349
1850	67073	295291
1851	67104	295232
1852	67137	295181
1853	67174	295146
1854	67366	295795
1855	67399	295744
1856	67430	295685
1857	67461	295623
1858	67492	295565
1859	67525	295514
1860	67558	295465
1861	67590	295409
1862	67625	295368
1863	67656	295309
1864	67689	295258
1865	67721	295200
1866	67754	295151
1867	67790	295111
1868	67823	295061
1869	67856	295014
1870	67915	295075
1871	67945	295012
1872	67976	294953
1873	68009	294899
1874	68040	294843
1875	68075	294799
1876	68119	294796
1877	68164	294799
1878	68197	294746
1879	68231	294703
1880	68264	294649
1881	68296	294596
1882	68328	294542
1883	68365	294510
1884	68515	294962
1885	68554	294938
1886	68594	294914
1887	68628	294869
1888	68660	294816
1889	68705	294814
1890	68740	294774
1891	68780	294754
1892	68814	294705
1893	68848	294659
1894	68883	294616
1895	68914	294560
1896	68946	294504
1897	68978	294450
1898	69010	294394
1899	69038	294320
1900	69069	294265
1901	69102	294213
1902	69132	294151
1903	69162	294085
1904	69192	294021
1905	69223	293965
1906	69258	293921
1907	69292	293873
1908	69323	293815
1909	69358	293774
1910	69399	293759
1911	69433	293713
1912	69474	293697
1913	69624	294140
1914	69660	294102
1915	69691	294044
1916	69721	293981
1917	69753	293924
1918	69784	293865
1919	69821	293831
1920	69852	293774
1921	69886	293726
1922	69916	293665
1923	69950	293617
1924	69998	293628
1925	70028	293565
1926	70063	293522
1927	70096	293475
1928	70133	293439
1929	70165	293387
1930	70198	293334
1931	70231	293285
1932	70263	293230
1933	70299	293194
1934	70333	293147
1935	70365	293092
1936	70399	293044
1937	70434	293005
1938	70472	292973
1939	70512	292955
1940	70541	292888
1941	70579	292858
1942	70609	292793
1943	70800	293397
1944	70836	293361
1945	70870	293314
1946	70905	293273
1947	70941	293236
1948	70973	293180
1949	71013	293157
1950	71047	293113
1951	71082	293071
1952	71116	293024
1953	71155	292998
1954	71190	292956
1955	71225	292911
1956	71259	292868
1957	71295	292826
1958	71330	292785
1959	71364	292740
1960	71425	292805
1961	71470	292801
1962	71501	292744
1963	71532	292687
1964	71562	292622
1965	71593	292563
1966	71623	292501
1967	71653	292438
1968	71685	292385
1969	71715	292324
1970	71751	292286
1971	71780	292219
1972	71942	292694
1973	71977	292648
1974	72008	292592
1975	72041	292540
1976	72073	292485
1977	72108	292445
1978	72142	292398
1979	72177	292356
1980	72211	292309
1981	72245	292260
1982	72278	292211
1983	72310	292157
1984	72342	292102
1985	72374	292047
1986	72408	292002
1987	72468	292062
1988	72499	292004
1989	72534	291961
1990	72565	291900
1991	72595	291839
1992	72631	291799
1993	72662	291741
1994	72693	291683
1995	72723	291621
1996	72753	291560
1997	72784	291502
1998	72815	291443
1999	72849	291397
2000	72881	291342
2001	72911	291282
2002	73111	291896
2003	73149	291867
2004	73183	291821
2005	73226	291812
2006	73261	291767
2007	73295	291721
2008	73329	291677
2009	73363	291629
2010	73398	291587
2011	73450	291610
2012	73483	291563
2013	73517	291515
2014	73555	291483
2015	73593	291453
2016	73629	291415
2017	73666	291379
2018	73699	291331
2019	73732	291279
2020	73765	291227
2021	73818	291257
2022	73858	291234
2023	73904	291235
2024	73937	291186
2025	73969	291130
2026	74000	291071
2027	74033	291021
2028	74066	290973
2029	74098	290918
2030	74265	291392
2031	74306	291375
2032	74341	291331
2033	74373	291278
2034	74431	291325
2035	74468	291289
2036	74503	291248
2037	74533	291184
2038	74567	291138
2039	74601	291093
2040	74636	291049
2041	74672	291009
2042	74711	290982
2043	74758	290985
2044	74807	290997
2045	74838	290942
2046	74872	290895
2047	74908	290853
2048	74941	290804
2049	74974	290756
2050	75008	290709
2051	75040	290652
2052	75073	290601
2053	75106	290554
2054	75139	290501
2055	75179	290478
2056	75214	290436
2057	75248	290388
2058	75457	291018
2059	75492	290976
2060	75528	290938
2061	75564	290898
2062	75598	290850
2063	75633	290807
2064	75669	290769
2065	75703	290722
2066	75737	290676
2067	75776	290647
2068	75821	290641
2069	75854	290592
2070	75906	290614
2071	75948	290599
2072	75987	290572
2073	76031	290560
2074	76076	290557
2075	76125	290565
2076	76163	290536
2077	76197	290487
2078	76249	290511
2079	76284	290468
2080	76322	290434
2081	76357	290391
2082	76392	290350
2083	76438	290350
2084	76613	290837
2085	76647	290791
2086	76677	290729
2087	76712	290685
2088	76744	290630
2089	76782	290599
2090	76813	290540
2091	76845	290485
2092	76879	290439
2093	76912	290387
2094	76945	290334
2095	76977	290282
2096	77009	290226
2097	77039	290166
2098	77075	290126
2099	77134	290171
2100	77172	290140
2101	77205	290090
2102	77240	290045
2103	77273	289994
2104	77310	289959
2105	77340	289899
2106	77370	289838
2107	77401	289779
2108	77444	289766
2109	77479	289721
2110	77519	289695
2111	77558	289670
2112	77595	289634
2113	77801	290227
2114	77837	290187
2115	77870	290136
2116	77911	290115
2117	77945	290070
2118	77979	290020
2119	78008	289956
2120	78041	289906
2121	78091	289916
2122	78121	289856
2123	78154	289803
2124	78198	289795
2125	78233	289749
2126	78272	289721
2127	78310	289690
2128	78344	289642
2129	78376	289588
2130	78409	289538
2131	78441	289482
2132	78476	289438
2133	78511	289397
2134	78543	289341
2135	78576	289291
2136	78610	289244
2137	78644	289195
2138	78675	289139
2139	78709	289093
2140	78742	289040
2141	78772	288980
2142	78950	289460
2143	78989	289430
2144	79026	289394
2145	79064	289362
2146	79115	289377
2147	79149	289329
2148	79181	289276
2149	79226	289267
2150	79260	289221
2151	79302	289204
2152	79335	289153
2153	79367	289096
2154	79406	289069
2155	79457	289083
2156	79491	289036
2157	79526	288993
2158	79561	288950
2159	79596	288906
2160	79631	288862
2161	79677	288857
2162	79744	288930
2163	79777	288880
2164	79810	288829
2165	79842	288774
2166	79874	288719
2167	79907	288670
2168	80118	289259
2169	80152	289215
2170	80189	289175
2171	80225	289138
2172	80259	289090
2173	80295	289050
2174	80330	289004
2175	80360	288943
2176	80394	288895
2177	80429	288850
2178	80461	288795
2179	80494	288747
2180	80528	288698
2181	80561	288647
2182	80595	288601
2183	80631	288560
2184	80661	288500
2185	80693	288443
2186	80721	288374
2187	80750	288309
2188	80780	288247
2189	80811	288189
2190	80844	288140
2191	80880	288099
2192	80914	288051
2193	80947	288000
2194	80978	287945
2195	81013	287898
2196	81044	287844
2197	81079	287800
2198	81113	287752
2199	81310	288282
2200	81347	288247
2201	81382	288200
2202	81412	288141
2203	81442	288080
2204	81475	288027
2205	81509	287979
2206	81541	287926
2207	81582	287903
2208	81611	287836
2209	81640	287772
2210	81673	287722
2211	81704	287663
2212	81739	287619
2213	81777	287587
2214	81812	287544
2215	81873	287591
2216	81906	287540
2217	81950	287528
2218	81981	287469
2219	82012	287411
2220	82040	287345
2221	82069	287280
2222	82100	287224
2223	82134	287174
2224	82163	287111
2225	82202	287079
2226	82234	287026
2227	82267	286977
2228	82512	287664
2229	82546	287617
2230	82581	287572
2231	82616	287528
2232	82647	287471
2233	82681	287422
2234	82715	287375
2235	82750	287332
2236	82784	287285
2237	82817	287235
2238	82850	287183
2239	82885	287137
2240	82920	287095
2241	82955	287051
2242	82990	287007
2243	83026	286968
2244	83063	286931
2245	83095	286874
2246	83129	286827
2247	83161	286774
2248	83190	286709
2249	83219	286645
2250	83250	286588
2251	83283	286538
2252	83317	286490
2253	83347	286429
2254	83377	286366
2255	83407	286306
2256	83443	286265
2257	83473	286206
2258	83505	286150
2259	83743	286804
2260	83780	286764
2261	83818	286732
2262	83852	286683
2263	83887	286639
2264	83922	286596
2265	83955	286544
2266	83989	286499
2267	84022	286448
2268	84053	286390
2269	84087	286341
2270	84122	286296
2271	84154	286244
2272	84186	286190
2273	84219	286138
2274	84253	286091
2275	84287	286044
2276	84318	285985
2277	84349	285930
2278	84381	285873
2279	84412	285817
2280	84444	285763
2281	84473	285701
2282	84504	285641
2283	84536	285587
2284	84567	285530
2285	84597	285471
2286	84627	285410
2287	84659	285356
2288	84690	285299
2289	84721	285242
2290	84933	285793
2291	84968	285750
2292	85005	285713
2293	85048	285695
2294	85082	285646
2295	85115	285598
2296	85150	285551
2297	85182	285497
2298	85213	285439
2299	85245	285386
2300	85277	285333
2301	85312	285290
2302	85346	285241
2303	85379	285191
2304	85414	285148
2305	85474	285186
2306	85504	285127
2307	85537	285076
2308	85569	285020
2309	85603	284974
2310	85642	284942
2311	85676	284895
2312	85708	284841
2313	85740	284788
2314	85784	284775
2315	85814	284713
2316	85844	284654
2317	85878	284605
2318	85908	284547
2319	85940	284491
2320	86125	284944
2321	86160	284901
2322	86203	284882
2323	86238	284840
2324	86268	284779
2325	86300	284726
2326	86334	284676
2327	86369	284633
2328	86408	284603
2329	86441	284550
2330	86485	284536
2331	86516	284478
2332	86557	284457
2333	86593	284414
2334	86628	284371
2335	86668	284343
2336	86699	284286
2337	86732	284235
2338	86768	284194
2339	86811	284178
2340	86846	284132
2341	86885	284101
2342	86921	284062
2343	86959	284029
2344	86991	283975
2345	87026	283929
2346	87065	283898
2347	87104	283870
2348	87332	284453
2349	87368	284413
2350	87404	284369
2351	87437	284321
2352	87480	284301
2353	87517	284263
2354	87552	284219
2355	87586	284174
2356	87620	284124
2357	87659	284094
2358	87699	284065
2359	87736	284027
2360	87772	283987
2361	87808	283947
2362	87842	283897
2363	87880	283864
2364	87914	283818
2365	87950	283777
2366	87986	283734
2367	88020	283689
2368	88053	283638
2369	88090	283597
2370	88132	283578
2371	88168	283536
2372	88205	283498
2373	88245	283472
2374	88281	283430
2375	88318	283393
2376	88506	283839
2377	88542	283799
2378	88579	283759
2379	88614	283714
2380	88650	283674
2381	88686	283633
2382	88723	283596
2383	88761	283560
2384	88797	283520
2385	88839	283498
2386	88880	283473
2387	88914	283424
2388	88947	283374
2389	88983	283333
2390	89039	283353
2391	89072	283304
2392	89102	283244
2393	89130	283177
2394	89161	283119
2395	89194	283070
2396	89229	283025
2397	89261	282972
2398	89294	282921
2399	89334	282892
2400	89365	282834
2401	89396	282779
2402	89430	282731
2403	89461	282673
2404	89510	282673
2405	89772	283348
2406	89817	283332
2407	89874	283359
2408	89922	283354
2409	89973	283360
2410	90012	283329
2411	90058	283319
2412	90107	283317
2413	90158	283323
2414	90209	283329
2415	90256	283323
2416	90302	283310
2417	90341	283279
2418	90379	283245
2419	90412	283192
2420	90445	283142
2421	90480	283098
2422	90545	283145
2423	90580	283100
2424	90613	283049
2425	90644	282993
2426	90676	282938
2427	90707	282883
2428	90891	283301
2429	90925	283252
2430	90974	283250
2431	91009	283205
2432	91041	283152
2433	91072	283096
2434	91105	283043
2435	91134	282981
2436	91169	282935
2437	91200	282879
2438	91232	282825
2439	91264	282769
2440	91296	282715
2441	91344	282710
2442	91378	282663
2443	91414	282622
2444	91447	282571
2445	91479	282517
2446	91510	282459
2447	91542	282405
2448	91573	282347
2449	91602	282285
2450	91632	282226
2451	91663	282169
2452	91694	282111
2453	91726	282057
2454	91757	281999
2455	91788	281942
2456	91819	281887
2457	91849	281827
2458	91881	281771
2459	92129	282380
2460	92168	282349
2461	92212	282329
2462	92252	282300
2463	92284	282245
2464	92314	282185
2465	92347	282134
2466	92379	282081
2467	92413	282032
2468	92444	281977
2469	92477	281924
2470	92521	281907
2471	92553	281853
2472	92585	281800
2473	92621	281759
2474	92659	281721
2475	92721	281760
2476	92758	281720
2477	92791	281671
2478	92823	281616
2479	92856	281564
2480	92891	281519
2481	92923	281467
2482	92957	281419
2483	92989	281365
2484	93021	281309
2485	93053	281255
2486	93084	281198
2487	93116	281147
2488	93324	281624
2489	93361	281584
2490	93396	281538
2491	93440	281522
2492	93471	281465
2493	93503	281409
2494	93532	281348
2495	93565	281295
2496	93598	281245
2497	93638	281215
2498	93673	281170
2499	93712	281136
2500	93749	281097
2501	93795	281087
2502	93836	281058
2503	93872	281017
2504	93906	280970
2505	93946	280939
2506	93978	280886
2507	94008	280826
2508	94041	280774
2509	94073	280722
2510	94120	280712
2511	94152	280658
2512	94183	280602
2513	94214	280543
2514	94244	280486
2515	94276	280432
2516	94309	280380
2517	94553	280957
2518	94588	280912
2519	94622	280862
2520	94653	280806
2521	94686	280755
2522	94717	280698
2523	94749	280643
2524	94781	280591
2525	94813	280536
2526	94847	280490
2527	94881	280440
2528	94912	280383
2529	94945	280333
2530	94976	280275
2531	95012	280234
2532	95049	280195
2533	95081	280140
2534	95114	280091
2535	95147	280039
2536	95177	279980
2537	95211	279933
2538	95244	279882
2539	95276	279828
2540	95312	279784
2541	95343	279728
2542	95374	279671
2543	95406	279619
2544	95436	279560
2545	95468	279505
2546	95499	279449
2547	95530	279394
2548	95782	279982
2549	95818	279938
2550	95887	279995
2551	95921	279946
2552	95952	279890
2553	95982	279829
2554	96012	279771
2555	96045	279719
2556	96075	279658
2557	96106	279602
2558	96138	279550
2559	96170	279496
2560	96207	279457
2561	96245	279419
2562	96283	279383
2563	96323	279352
2564	96362	279319
2565	96400	279283
2566	96439	279250
2567	96479	279220
2568	96514	279174
2569	96547	279125
2570	96597	279122
2571	96630	279070
2572	96663	279020
2573	96695	278968
2574	96726	278911
2575	96759	278859
2576	96931	279207
2577	97008	279285
2578	97044	279244
