iter	Logloss	Accuracy
3449	0.04731991996	1
3450	0.04728304291	1
3451	0.04726114655	1
3452	0.04723484601	1
3453	0.04719188411	1
3454	0.04715646715	1
3455	0.04711787802	1
3456	0.04711204663	1
3457	0.04708661912	1
3458	0.04705816019	1
3459	0.04702266994	1
3460	0.04699803091	1
3461	0.04696148547	1
3462	0.04695325112	1
3463	0.04690780217	1
3464	0.04688066439	1
3465	0.04685409603	1
3466	0.04681447677	1
3467	0.04678817384	1
3468	0.04675422329	1
3469	0.04674280874	1
3470	0.04672764841	1
3471	0.04670576564	1
3472	0.04667434208	1
3473	0.04664235935	1
3474	0.0466252933	1
3475	0.04658133259	1
3476	0.04654538617	1
3477	0.04651234969	1
3478	0.04646790226	1
3479	0.04645097802	1
3480	0.04641044797	1
3481	0.04637387786	1
3482	0.04635047627	1
3483	0.04633284489	1
3484	0.04630289496	1
3485	0.04626163268	1
3486	0.04624896883	1
3487	0.0462272553	1
3488	0.04618384246	1
3489	0.04616217925	1
3490	0.04614286286	1
3491	0.04611431535	1
3492	0.04609159792	1
3493	0.04606599494	1
3494	0.04603961961	1
3495	0.0460047168	1
3496	0.04598790127	1
3497	0.04596899919	1
3498	0.04595582266	1
3499	0.04593159189	1
3500	0.04589930904	1
3501	0.04589222371	1
3502	0.04588505638	1
3503	0.04586882308	1
3504	0.04584198894	1
3505	0.04580531762	1
3506	0.04578470229	1
3507	0.04577240447	1
3508	0.0457427996	1
3509	0.04571056026	1
3510	0.04568639492	1
3511	0.0456512742	1
3512	0.04561425576	1
3513	0.04558933797	1
3514	0.04555926348	1
3515	0.04553931068	1
3516	0.04550711727	1
3517	0.04548689015	1
3518	0.0454543868	1
3519	0.04543299731	1
3520	0.04541508802	1
3521	0.04539675111	1
3522	0.04535712689	1
3523	0.0453349801	1
3524	0.04529134661	1
3525	0.04527261411	1
3526	0.04524656388	1
3527	0.04520405286	1
3528	0.04518908344	1
3529	0.04516404878	1
3530	0.04514358554	1
3531	0.0451173921	1
3532	0.04509703555	1
3533	0.04507593569	1
3534	0.04504408812	1
3535	0.04500883311	1
3536	0.04498767629	1
3537	0.04495645769	1
3538	0.04492693197	1
3539	0.04488890919	1
3540	0.04485594828	1
3541	0.04482691357	1
3542	0.04478463709	1
3543	0.04475379019	1
3544	0.04473798733	1
3545	0.04471182955	1
3546	0.04469319183	1
3547	0.04468709251	1
3548	0.0446645023	1
3549	0.04464294063	1
3550	0.04462286237	1
3551	0.04459256149	1
3552	0.0445718405	1
3553	0.04456077016	1
3554	0.04452533436	1
3555	0.04448829502	1
3556	0.04444842459	1
3557	0.04442009826	1
3558	0.04439013215	1
3559	0.04436943715	1
3560	0.04434699728	1
3561	0.04432048419	1
3562	0.04429617604	1
3563	0.04428932605	1
3564	0.04425677839	1
3565	0.04421563199	1
3566	0.0441762103	1
3567	0.04415366475	1
3568	0.04413195495	1
3569	0.04409318345	1
3570	0.044070764	1
3571	0.04403877474	1
3572	0.04401493133	1
3573	0.04398941117	1
3574	0.04396627779	1
3575	0.04394258897	1
3576	0.04390355425	1
3577	0.04387739564	1
3578	0.04385181215	1
3579	0.04381211998	1
3580	0.04379396808	1
3581	0.04375734222	1
3582	0.04372252092	1
3583	0.04368603875	1
3584	0.04366288638	1
3585	0.04363776137	1
3586	0.04359890316	1
3587	0.04357497523	1
3588	0.04353321186	1
3589	0.0434965771	1
3590	0.04347275603	1
3591	0.04344966575	1
3592	0.04342685464	1
3593	0.04340726397	1
3594	0.04336534107	1
3595	0.04334176991	1
3596	0.0433119966	1
3597	0.04329137791	1
3598	0.04327107636	1
3599	0.04324473491	1
3600	0.04321588293	1
3601	0.04319696098	1
3602	0.04317849406	1
3603	0.04313588097	1
3604	0.04311116452	1
3605	0.04308621275	1
3606	0.04306238092	1
3607	0.04305829067	1
3608	0.04303884211	1
3609	0.04299896066	1
3610	0.0429631678	1
3611	0.04293008817	1
3612	0.04290125698	1
3613	0.0428749719	1
3614	0.04285811596	1
3615	0.04282551684	1
3616	0.04282127465	1
3617	0.04278930766	1
3618	0.04277233922	1
3619	0.04273565884	1
3620	0.04271054962	1
3621	0.04268494958	1
3622	0.04265803139	1
3623	0.04262838125	1
3624	0.04261372358	1
3625	0.04258877405	1
3626	0.04256575326	1
3627	0.04254851579	1
3628	0.04252156589	1
3629	0.04248433721	1
3630	0.04244463307	1
3631	0.04242191572	1
3632	0.04238874531	1
3633	0.04235831746	1
3634	0.04232718809	1
3635	0.04231561833	1
3636	0.04228776374	1
3637	0.04225256094	1
3638	0.04222059718	1
3639	0.04219050019	1
3640	0.04216464972	1
3641	0.04213815167	1
3642	0.04209971284	1
3643	0.04206944274	1
3644	0.04203745407	1
3645	0.04200964281	1
3646	0.04197532564	1
3647	0.04194418226	1
3648	0.04190999316	1
3649	0.04187347906	1
3650	0.04185027092	1
3651	0.04182157412	1
3652	0.04179210954	1
3653	0.04175412967	1
3654	0.04172235317	1
3655	0.04169322251	1
3656	0.04166921565	1
3657	0.0416545423	1
3658	0.04163730684	1
3659	0.04161032131	1
3660	0.04157905654	1
3661	0.04155003917	1
3662	0.04152007939	1
3663	0.04149363135	1
3664	0.04148009895	1
3665	0.04146029278	1
3666	0.04143570048	1
3667	0.04141804383	1
3668	0.04139780692	1
3669	0.04137709875	1
3670	0.04135192548	1
3671	0.04134806631	1
3672	0.04130551642	1
3673	0.04127423681	1
3674	0.04125733461	1
3675	0.04123116658	1
3676	0.04120706329	1
3677	0.04118691646	1
3678	0.04115410179	1
3679	0.04112471895	1
3680	0.04108697215	1
3681	0.04106178763	1
3682	0.04103870678	1
3683	0.04102110201	1
3684	0.04100522222	1
3685	0.04097885738	1
3686	0.04093953132	1
3687	0.04090019832	1
3688	0.0408786594	1
3689	0.04084859416	1
3690	0.04082020525	1
3691	0.04079980326	1
3692	0.04079556951	1
3693	0.04078646972	1
3694	0.04075493683	1
3695	0.04073722344	1
3696	0.04072424138	1
3697	0.04069751253	1
3698	0.04066847606	1
3699	0.04065529699	1
3700	0.04064592205	1
3701	0.04062490677	1
3702	0.04060614559	1
3703	0.04057808824	1
3704	0.04055481446	1
3705	0.04055049561	1
3706	0.04053113588	1
3707	0.04049506598	1
3708	0.04046055356	1
3709	0.04042203821	1
3710	0.04040998334	1
3711	0.04038107891	1
3712	0.04034040514	1
3713	0.04031402997	1
3714	0.04028409739	1
3715	0.04026496139	1
3716	0.04023508241	1
3717	0.04021200898	1
3718	0.04018390793	1
3719	0.04015695418	1
3720	0.04012799075	1
3721	0.04009777597	1
3722	0.04007859892	1
3723	0.04004571471	1
3724	0.04003921843	1
3725	0.04001521089	1
3726	0.03999162803	1
3727	0.03996923171	1
3728	0.03993984061	1
3729	0.03991299195	1
3730	0.03989705684	1
3731	0.03987181625	1
3732	0.03984583033	1
3733	0.03982942202	1
3734	0.03980874064	1
3735	0.03979167462	1
3736	0.03975198357	1
3737	0.03973077469	1
3738	0.03970681417	1
3739	0.0396850822	1
3740	0.03965625396	1
3741	0.03963502163	1
3742	0.03960367962	1
3743	0.03958366042	1
3744	0.03954461216	1
3745	0.03952287178	1
3746	0.03949169908	1
3747	0.03946764664	1
3748	0.03943491102	1
3749	0.03941231691	1
3750	0.0393955706	1
3751	0.03936012347	1
3752	0.03932890469	1
3753	0.03929864169	1
3754	0.03927379438	1
3755	0.03924635474	1
3756	0.03922460109	1
3757	0.03921180786	1
3758	0.03918326766	1
3759	0.03915524054	1
3760	0.03913605087	1
3761	0.0391200739	1
3762	0.03910539688	1
3763	0.03908102345	1
3764	0.03905965442	1
3765	0.0390428794	1
3766	0.03903357252	1
3767	0.03900759353	1
3768	0.03898092204	1
3769	0.03895620814	1
3770	0.03894366506	1
3771	0.03893179029	1
3772	0.03890934223	1
3773	0.03888960811	1
3774	0.03885538267	1
3775	0.03883654584	1
3776	0.03881212754	1
3777	0.03879376803	1
3778	0.03876656671	1
3779	0.0387373047	1
3780	0.0387028384	1
3781	0.03868498509	1
3782	0.03866443531	1
3783	0.03863602301	1
3784	0.0386216062	1
3785	0.03859987881	1
3786	0.03859441022	1
3787	0.03858035539	1
3788	0.0385595528	1
3789	0.03853300121	1
3790	0.03850948506	1
3791	0.03849505712	1
3792	0.03845812577	1
3793	0.03844043399	1
3794	0.03841696273	1
3795	0.0383833513	1
3796	0.03837988191	1
3797	0.03835564201	1
3798	0.03834240985	1
3799	0.03831624525	1
3800	0.03828393465	1
3801	0.0382572452	1
3802	0.03823366261	1
3803	0.03820754094	1
3804	0.03819453083	1
3805	0.03816829668	1
3806	0.03815080821	1
3807	0.03812339069	1
3808	0.03810223624	1
3809	0.03808475448	1
3810	0.03806568126	1
3811	0.03804832813	1
3812	0.03802318222	1
3813	0.03800136329	1
3814	0.03798504414	1
3815	0.03795555572	1
3816	0.0379297554	1
3817	0.03790211927	1
3818	0.03787664234	1
3819	0.03786184727	1
3820	0.03784606648	1
3821	0.03783370694	1
3822	0.03781413179	1
3823	0.03777581557	1
3824	0.03775107921	1
3825	0.03773139293	1
3826	0.03770235044	1
3827	0.03767692075	1
3828	0.03764828854	1
3829	0.03762813407	1
3830	0.03758755425	1
3831	0.0375670948	1
3832	0.03754242558	1
3833	0.03751713143	1
3834	0.03749247304	1
3835	0.03748579962	1
3836	0.03746066864	1
3837	0.037436551	1
3838	0.03740752333	1
3839	0.03739062993	1
3840	0.03738241337	1
3841	0.0373483604	1
3842	0.03732697365	1
3843	0.03730514176	1
3844	0.03728164555	1
3845	0.03726426099	1
3846	0.03723867356	1
3847	0.03720750277	1
3848	0.03717341992	1
3849	0.0371527792	1
3850	0.03712250177	1
3851	0.03709152301	1
3852	0.03706032072	1
3853	0.03704088986	1
3854	0.03701756988	1
3855	0.03699926363	1
3856	0.03696885987	1
3857	0.03694190772	1
3858	0.03692307478	1
3859	0.03691247743	1
3860	0.0369073242	1
3861	0.0368792016	1
3862	0.03685915793	1
3863	0.03683368664	1
3864	0.03682185045	1
3865	0.03680701741	1
3866	0.03677661621	1
3867	0.03676019929	1
3868	0.03672750244	1
3869	0.0366982655	1
3870	0.0366805436	1
3871	0.03666165905	1
3872	0.0366426993	1
3873	0.03662942419	1
3874	0.0366272564	1
3875	0.03660644954	1
3876	0.03658788182	1
3877	0.03656977728	1
3878	0.03654126405	1
3879	0.03651358795	1
3880	0.03649176924	1
3881	0.03645660725	1
3882	0.03644447364	1
3883	0.03643246069	1
3884	0.03640257685	1
3885	0.03639074043	1
3886	0.03637256154	1
3887	0.03635323322	1
3888	0.03634377523	1
3889	0.03633559614	1
3890	0.03631724536	1
3891	0.03629362645	1
3892	0.03627932852	1
3893	0.03625892782	1
3894	0.03623247628	1
3895	0.03621783348	1
3896	0.03619882786	1
3897	0.0361652161	1
3898	0.03613867615	1
3899	0.03611397388	1
3900	0.03608913469	1
3901	0.03605545033	1
3902	0.03604093972	1
3903	0.03601706656	1
3904	0.03599249203	1
3905	0.03597528122	1
3906	0.03595534543	1
3907	0.03593619135	1
3908	0.03592154449	1
3909	0.03590425969	1
3910	0.03588649398	1
3911	0.03586846422	1
3912	0.03585249172	1
3913	0.03583923941	1
3914	0.03581562973	1
3915	0.03579092797	1
3916	0.03576852983	1
3917	0.0357476744	1
3918	0.03571610734	1
3919	0.03569088315	1
3920	0.03567608944	1
3921	0.03565506441	1
3922	0.03561964747	1
3923	0.03560413139	1
3924	0.03558267224	1
3925	0.0355729024	1
3926	0.035545599	1
3927	0.03552219002	1
3928	0.03550754822	1
3929	0.03548469413	1
3930	0.03545533798	1
3931	0.03542601429	1
3932	0.03539452376	1
3933	0.03536976211	1
3934	0.03534133555	1
3935	0.03532034748	1
3936	0.03531069073	1
3937	0.03528696464	1
3938	0.03525900169	1
3939	0.03523448169	1
3940	0.03521914819	1
3941	0.03519386666	1
3942	0.03518511105	1
3943	0.03516775962	1
3944	0.03513824392	1
3945	0.03512364266	1
3946	0.03508856121	1
3947	0.0350596435	1
3948	0.03503867172	1
3949	0.03501238095	1
3950	0.03499347058	1
3951	0.03497626948	1
3952	0.03494899734	1
3953	0.03492634576	1
3954	0.0349015638	1
3955	0.03488868712	1
3956	0.03487236322	1
3957	0.03485583443	1
3958	0.03483503143	1
3959	0.03481567325	1
3960	0.03479970032	1
3961	0.03476511454	1
3962	0.03474008752	1
3963	0.03471468634	1
3964	0.0346950791	1
3965	0.03467778153	1
3966	0.03465986719	1
3967	0.03463217319	1
3968	0.03460471026	1
3969	0.0345742919	1
3970	0.03456336308	1
3971	0.03455067878	1
3972	0.03452178243	1
3973	0.03450066504	1
3974	0.0344778166	1
3975	0.03445385759	1
3976	0.03443621651	1
3977	0.03441234784	1
3978	0.03439231249	1
3979	0.03437817854	1
3980	0.03435003619	1
3981	0.03432376261	1
3982	0.03429754766	1
3983	0.03427358169	1
3984	0.03425881397	1
3985	0.03423779901	1
3986	0.03422496829	1
3987	0.03420763265	1
3988	0.03417819077	1
3989	0.03417622728	1
3990	0.03415574176	1
3991	0.03414000365	1
3992	0.03411881629	1
3993	0.03411568618	1
3994	0.03408223417	1
3995	0.0340682493	1
3996	0.03404384913	1
3997	0.03402745453	1
3998	0.03400275546	1
3999	0.0339770198	1
4000	0.03395167798	1
4001	0.03394171554	1
4002	0.03392334686	1
4003	0.03390252692	1
4004	0.03388169009	1
4005	0.03385746346	1
4006	0.03383764785	1
4007	0.03382253369	1
4008	0.03380155942	1
4009	0.03378461576	1
4010	0.03376806064	1
4011	0.03374807402	1
4012	0.03373367237	1
4013	0.03371455263	1
4014	0.03369042338	1
4015	0.03366392404	1
4016	0.03364952128	1
4017	0.03363521856	1
4018	0.03362045736	1
4019	0.03360616304	1
4020	0.03358555127	1
4021	0.03357120984	1
4022	0.03354835818	1
4023	0.03352404058	1
4024	0.03352037312	1
4025	0.03350276851	1
4026	0.03349061227	1
4027	0.03347018333	1
4028	0.03343606915	1
4029	0.03341948508	1
4030	0.03340661329	1
4031	0.03338426395	1
4032	0.03335992806	1
4033	0.03333592031	1
4034	0.03331316239	1
4035	0.03329551899	1
4036	0.03327895013	1
4037	0.03325803113	1
4038	0.03323942768	1
4039	0.03322188259	1
4040	0.0332054847	1
4041	0.03319112698	1
4042	0.0331674554	1
4043	0.03314696735	1
4044	0.03312450414	1
4045	0.03310495108	1
4046	0.03308574002	1
4047	0.03306500128	1
4048	0.03305374772	1
4049	0.03302053169	1
4050	0.03299385132	1
4051	0.03298064551	1
4052	0.03295629625	1
4053	0.03293282169	1
4054	0.03291545387	1
4055	0.03288939381	1
4056	0.03288303968	1
4057	0.03286317468	1
4058	0.03284347813	1
4059	0.03282842047	1
4060	0.03280973204	1
4061	0.03279365762	1
4062	0.03277805726	1
4063	0.03276803005	1
4064	0.03276371582	1
4065	0.03273606103	1
4066	0.03272321296	1
4067	0.03270301437	1
4068	0.03267836177	1
4069	0.03265043348	1
4070	0.03263446722	1
4071	0.0326232152	1
4072	0.03260242261	1
4073	0.03258386619	1
4074	0.03257089279	1
4075	0.03253555361	1
4076	0.0325222381	1
4077	0.03251949335	1
4078	0.0325018355	1
4079	0.03248478067	1
4080	0.03247067022	1
4081	0.03246808685	1
4082	0.0324462287	1
4083	0.03244380187	1
4084	0.03242839438	1
4085	0.03240818395	1
4086	0.03238541846	1
4087	0.03237146095	1
4088	0.03235043527	1
4089	0.032337846	1
4090	0.03231469566	1
4091	0.03229926306	1
4092	0.03228392559	1
4093	0.03227342802	1
4094	0.03225909524	1
4095	0.0322418904	1
4096	0.03221343499	1
4097	0.032196421	1
4098	0.0321809062	1
4099	0.03216306152	1
4100	0.032146048	1
4101	0.03212744765	1
4102	0.03211552234	1
4103	0.03209022717	1
4104	0.03206875684	1
4105	0.03206355666	1
4106	0.03204092264	1
4107	0.03202720938	1
4108	0.03200353556	1
4109	0.03198459088	1
4110	0.03196740432	1
4111	0.0319556652	1
4112	0.03194032114	1
4113	0.03193571885	1
4114	0.03192351631	1
4115	0.03189837124	1
4116	0.03188205326	1
4117	0.03186647884	1
4118	0.03184735448	1
4119	0.03181961012	1
4120	0.03179123118	1
4121	0.03177219142	1
4122	0.03174984589	1
4123	0.03172078553	1
4124	0.03169751032	1
4125	0.03169418046	1
4126	0.03167375163	1
4127	0.03165239678	1
4128	0.03164641731	1
4129	0.03162908091	1
4130	0.03162672179	1
4131	0.03160709909	1
4132	0.03158899916	1
4133	0.03156430929	1
4134	0.03154471717	1
4135	0.03151928225	1
4136	0.03149836438	1
4137	0.031488502	1
4138	0.0314725659	1
4139	0.03145724394	1
4140	0.03142954997	1
4141	0.03140993294	1
4142	0.03139339364	1
4143	0.03136425899	1
4144	0.03133765631	1
4145	0.03131358239	1
4146	0.03129877617	1
4147	0.03128159435	1
4148	0.0312637607	1
4149	0.03123593008	1
4150	0.03122022808	1
4151	0.0312036857	1
4152	0.03120125139	1
4153	0.03118547292	1
4154	0.03116487298	1
4155	0.0311436385	1
4156	0.03113056594	1
4157	0.03111241553	1
4158	0.03108998763	1
4159	0.0310743318	1
4160	0.03105466089	1
4161	0.03103627914	1
4162	0.03101310078	1
4163	0.03098558624	1
4164	0.0309692895	1
4165	0.03096008932	1
4166	0.03094338585	1
4167	0.03091904478	1
4168	0.03089882535	1
4169	0.03086971107	1
4170	0.03085583416	1
4171	0.03084297739	1
4172	0.03081736309	1
4173	0.03080083786	1
4174	0.03078113802	1
4175	0.03076434498	1
4176	0.03074901494	1
4177	0.03074130667	1
4178	0.03073164993	1
4179	0.03071958014	1
4180	0.03070358241	1
4181	0.03068541074	1
4182	0.0306758682	1
4183	0.03066368892	1
4184	0.0306427298	1
4185	0.03062365554	1
4186	0.03061232662	1
4187	0.03059517894	1
4188	0.03057596903	1
4189	0.03055476123	1
4190	0.03053728008	1
4191	0.03052461005	1
4192	0.03050902665	1
4193	0.03049527034	1
4194	0.03047108835	1
4195	0.03046049033	1
4196	0.03044608549	1
4197	0.03042586271	1
4198	0.03040213529	1
4199	0.03038558652	1
4200	0.03035812443	1
4201	0.03034166229	1
4202	0.03031815001	1
4203	0.03030407259	1
4204	0.03027952104	1
4205	0.03026802224	1
4206	0.03025113461	1
4207	0.03023564491	1
4208	0.03021498183	1
4209	0.03019345912	1
4210	0.03018226558	1
4211	0.03016386151	1
4212	0.03015273084	1
4213	0.03014517309	1
4214	0.03013346313	1
4215	0.03011744261	1
4216	0.0300996704	1
4217	0.03008220528	1
4218	0.03006557903	1
4219	0.03004502614	1
4220	0.030024414	1
4221	0.02999934848	1
4222	0.0299821064	1
4223	0.0299702512	1
4224	0.02995066912	1
4225	0.0299369125	1
4226	0.02991210076	1
4227	0.02990534031	1
4228	0.02988570379	1
4229	0.02986780937	1
4230	0.02985060345	1
4231	0.02983920869	1
4232	0.02981230133	1
4233	0.02979945086	1
4234	0.02977945508	1
4235	0.02976520312	1
4236	0.02974968576	1
4237	0.02972936485	1
4238	0.02971945502	1
4239	0.0297097683	1
4240	0.02968801291	1
4241	0.02966843728	1
4242	0.02964594412	1
4243	0.02962576092	1
4244	0.02960401122	1
4245	0.02959485767	1
4246	0.02957708054	1
4247	0.02955575122	1
4248	0.02955287331	1
4249	0.02952799363	1
4250	0.02950822822	1
4251	0.02950016413	1
4252	0.02947830042	1
4253	0.0294615706	1
4254	0.02944720448	1
4255	0.02942278679	1
4256	0.02939391514	1
4257	0.02938900379	1
4258	0.02938176204	1
4259	0.02937736156	1
4260	0.02936083513	1
4261	0.02934430985	1
4262	0.02933016583	1
4263	0.02931266114	1
4264	0.02929406525	1
4265	0.02928072727	1
4266	0.02925867812	1
4267	0.02924021426	1
4268	0.02922779964	1
4269	0.02921564491	1
4270	0.02919373725	1
4271	0.02917825066	1
4272	0.02915830863	1
4273	0.02913336943	1
4274	0.02911592466	1
4275	0.02909816315	1
4276	0.02907794518	1
4277	0.02906148356	1
4278	0.02905955262	1
4279	0.02904325938	1
4280	0.02902864461	1
4281	0.02902035475	1
4282	0.02899983979	1
4283	0.02898907145	1
4284	0.02896864544	1
4285	0.02894264586	1
4286	0.0289247166	1
4287	0.02890791448	1
4288	0.02888636886	1
4289	0.02887245927	1
4290	0.02886004185	1
4291	0.02884182068	1
4292	0.02882433635	1
4293	0.02880373806	1
4294	0.02878369269	1
4295	0.02877128841	1
4296	0.02875699894	1
4297	0.02874279771	1
4298	0.02873377707	1
4299	0.02871770323	1
4300	0.02869066391	1
4301	0.02866919117	1
4302	0.02865268526	1
4303	0.02863874673	1
4304	0.02863672162	1
4305	0.02861834108	1
4306	0.02860086106	1
4307	0.02857943143	1
4308	0.02856163773	1
4309	0.02854408972	1
4310	0.02853094165	1
4311	0.02850834518	1
4312	0.02849434586	1
4313	0.02847631298	1
4314	0.02846035908	1
4315	0.02844275563	1
4316	0.02843007754	1
4317	0.02842094089	1
4318	0.02840605394	1
4319	0.02839319677	1
4320	0.02837827193	1
4321	0.02835778133	1
4322	0.0283475882	1
4323	0.02833030865	1
4324	0.02831024613	1
4325	0.02829958348	1
4326	0.02827932169	1
4327	0.02827777026	1
4328	0.02826137479	1
4329	0.0282517771	1
4330	0.02823389503	1
4331	0.02821358104	1
4332	0.02819254739	1
4333	0.02817284639	1
4334	0.02815567074	1
4335	0.02813880239	1
4336	0.02813170946	1
4337	0.02812269248	1
4338	0.02810369195	1
4339	0.0280900596	1
4340	0.02806378832	1
4341	0.02804541003	1
4342	0.02803699096	1
4343	0.02802315252	1
4344	0.02801657679	1
4345	0.02800855346	1
4346	0.02798830797	1
4347	0.02797319517	1
4348	0.02795531528	1
4349	0.0279470338	1
4350	0.0279258725	1
4351	0.02790917128	1
4352	0.02790539191	1
4353	0.02790006852	1
4354	0.02788850209	1
4355	0.02787451247	1
4356	0.02785307328	1
4357	0.02783648376	1
4358	0.02782393158	1
4359	0.02780998144	1
4360	0.02779664416	1
4361	0.02777651874	1
4362	0.02776592721	1
4363	0.02776192006	1
4364	0.02774709515	1
4365	0.02773499858	1
4366	0.02771785824	1
4367	0.0277010477	1
4368	0.02767593066	1
4369	0.0276616846	1
4370	0.02765111994	1
4371	0.02763586961	1
4372	0.02761628121	1
4373	0.0276024861	1
4374	0.02758082786	1
4375	0.02756171231	1
4376	0.02754811772	1
4377	0.02752717555	1
4378	0.02751568661	1
4379	0.0275004051	1
4380	0.02747834645	1
4381	0.02746556279	1
4382	0.02744848817	1
4383	0.02744037342	1
4384	0.02742686272	1
4385	0.02742477938	1
4386	0.02741585985	1
4387	0.02740068146	1
4388	0.02737707279	1
4389	0.02736122171	1
4390	0.02734414997	1
4391	0.0273311653	1
4392	0.02730697513	1
4393	0.02729187519	1
4394	0.02727996234	1
4395	0.02726466889	1
4396	0.02724652473	1
4397	0.02722393407	1
4398	0.0272041866	1
4399	0.02718415055	1
4400	0.02718134154	1
4401	0.0271705118	1
4402	0.02716073739	1
4403	0.02714506098	1
4404	0.02714316529	1
4405	0.02712692929	1
4406	0.02710774387	1
4407	0.02709457094	1
4408	0.02709258575	1
4409	0.02707980433	1
4410	0.02707188732	1
4411	0.02704749614	1
4412	0.02703099385	1
4413	0.02702598774	1
4414	0.02701490527	1
4415	0.0269967672	1
4416	0.02698056373	1
4417	0.02695876283	1
4418	0.02693527854	1
4419	0.02691186194	1
4420	0.02689214208	1
4421	0.02688301973	1
4422	0.02686446515	1
4423	0.02684631626	1
4424	0.0268315934	1
4425	0.02682315699	1
4426	0.02680343586	1
4427	0.02679887796	1
4428	0.02677761044	1
4429	0.02675886571	1
4430	0.02674820813	1
4431	0.02673479839	1
4432	0.02672178293	1
4433	0.02670993968	1
4434	0.02669498762	1
4435	0.02667795867	1
4436	0.02665921307	1
4437	0.02665026259	1
4438	0.02662814304	1
4439	0.02660681857	1
